,Genes,dark11,dark11.1,dark11.2,dark9,dark9.1,dark9.2,dark7,dark7.1,dark7.2,dark5,dark5.1,dark5.2,dark3,dark3.1,dark3.2,dark1,dark1.1,dark1.2,dark0.5,dark0.5.1,dark0.5.2,X0,X0.1,X0.2,light0.5,light0.5.1,light0.5.2,light1,light1.1,light1.2,light3,light3.1,light3.2,light5,light5.1,light5.2,light7,light7.1,light7.2,light9,light9.1,light9.2,light11,light11.1,light11.2,light13,light13.1,light13.2
269,Cre08.g385350,598.0692861,733.7552913,1005.874171,616.2123204,589.167357,720.8644396,697.3617195,620.9222643,754.269295,755.4710766,778.5263689,752.4056058,784.1700082,720.6497994,871.1570393,823.6958768,1146.336452,1024.410003,845.1070562,1147.066976,992.9667515,850.1973982,1170.626852,941.1501467,168.2858385,173.0653712,349.1861001,280.9818959,264.9224996,472.245182,370.0748835,698.398275,920.8673068,465.4478922,730.1500881,928.3696388,425.9908856,577.6311175,783.9218339,355.3648008,475.1909316,517.4452499,250.8062524,321.4743291,325.1581386,567.9990552,583.7160694,502.4764983
270,Cre09.g386753,408.5929102,436.8507994,755.1981539,283.8760254,251.5884571,257.5306683,150.281356,137.7404088,92.55887731,108.7218136,126.9627914,65.78266204,103.0382374,88.53077489,61.7874581,102.8039845,68.96229822,86.96897777,135.9946152,65.89566161,50.17262171,105.4758474,62.72255921,52.3593714,170.1314823,63.94659156,114.9223537,207.6384676,73.81232211,133.5174479,1019.229078,429.6812152,1206.750527,736.6785835,374.2469776,796.4861263,502.8891178,358.140292,772.0395031,569.8842416,445.1903549,531.6680615,859.4391937,417.1679306,689.8358235,828.4287062,490.980474,589.7883913
271,Cre09.g387150,59.2621544,71.27340946,48.68472733,80.43348563,73.27955995,113.1915734,83.75370392,85.52442854,113.0651821,94.08843936,79.07176613,139.7254184,81.03405336,100.3235949,173.9235682,62.39523891,90.65778872,105.1516063,111.5075849,106.5826117,114.705755,106.2087502,112.2826335,177.9002822,359.874753,556.8189352,525.5808812,256.1912723,224.3939561,262.4725775,78.08558271,112.3639651,85.51237036,44.53871116,78.25379442,71.07981086,54.43600619,75.46138056,68.45388401,47.27886426,52.79711585,73.72544367,98.06642761,84.67932314,126.523934,43.67587873,45.40288438,62.13412906
272,Cre09.g387850,21.53858723,37.02656822,29.06685838,38.26963883,20.37617239,36.19157155,30.38306612,23.25387664,39.46832778,27.82432161,23.56084304,64.97684733,26.47208759,22.80116227,73.93471683,37.3836059,32.20536012,32.36480673,41.51111027,43.90295863,55.04028159,39.22221046,47.86752337,45.09843035,43.06420848,30.70713243,66.57666916,27.91116978,33.65697532,29.05603893,25.29997822,36.28484919,27.53559493,17.61519592,23.78741726,25.49567506,23.33446094,25.68951194,25.66471817,13.46705139,19.41856347,27.07990627,28.24523287,17.52026183,52.42590379,24.57817134,35.06455995,43.70364319
273,Cre09.g389750,35.39917484,23.96331874,39.66226014,59.63828601,50.91057152,72.36381822,35.05342327,32.2465445,27.57557772,26.1939193,31.61392263,22.34436962,21.22408303,17.94886838,21.59037114,17.65343721,26.23513483,20.22943542,30.87967229,26.11870519,20.57387639,28.76616226,26.61410773,17.53336778,226.6421065,243.1771042,253.5917717,161.792605,111.1420677,156.047987,67.15259532,81.69084969,106.8760439,55.84076238,55.05793131,62.05139969,58.38442396,44.33011076,55.55115548,41.52354368,42.83010457,43.03432601,70.80287112,49.27560925,64.24233011,36.18770618,39.18523498,37.83130673
274,Cre09.g390023,2431.56245,2670.647304,2140.21338,2698.79327,2120.455859,2641.361517,2262.513938,1990.573877,2431.391562,2588.749916,2428.959774,2384.032521,2554.835485,2198.277678,2604.811268,2420.711256,3402.122577,3295.705724,2398.1755,3574.006891,3243.275195,2674.218912,3587.541889,3308.887497,3210.678613,5349.116164,2498.15859,3116.162753,2582.652269,2014.48217,2472.490622,2356.69115,1340.711139,2560.33625,2472.936602,1443.67316,2560.347079,2205.598501,1265.010029,1544.399325,1751.922851,1246.001225,1946.891362,1568.926057,1398.421894,2489.041511,2330.819001,2573.646536
275,Cre09.g391353,56.44085229,17.09539996,26.85786504,8.058228134,29.07024987,11.01670177,10.90537368,29.75732864,14.75907141,19.4493481,38.56692229,19.54210119,21.81314313,31.94798225,25.64647491,37.84657941,46.2837685,72.77821741,37.07645166,42.89011626,73.66810434,34.38954828,45.10633882,61.89745721,269.9144389,114.5723392,270.2021081,282.0373251,213.5297084,496.5282864,121.9464619,185.5068689,342.6593717,150.4630102,210.9744401,357.6713695,182.8084982,231.8082529,345.4616911,196.0369667,214.1457882,236.7705112,52.62712462,137.2186988,94.87542636,14.90530539,23.64557062,7.701137184
276,Cre09.g397475,7.280587044,1.57151491,0.117331078,0,2.711542726,3.762462318,1.766319035,4.739837114,6.200975134,4.603745111,0,1.93875922,4.100545641,2.503335602,4.171812072,20.8362068,10.13094653,3.058004238,3.366076747,0.019547559,2.522283976,0,0,3.365914903,1.39E-17,1.39E-17,1.39E-17,0.136315613,30.7719432,5.016861084,9.093184096,4.444252174,0.552257652,1.39E-17,1.39E-17,1.39E-17,2.943443541,0,0.081123621,4.86284086,3.151722285,0,1.39E-17,1.39E-17,1.39E-17,0.009997898,0.005029481,1.957639798
277,Cre09.g399067,41.92953768,46.19382467,25.82533865,44.6327248,16.70849527,40.85205232,14.79734502,9.221580926,12.79173928,8.881009954,8.90281076,19.44947555,6.959598935,8.349659283,28.0991199,19.6583665,11.55446516,16.17991,12.81275456,17.7552191,20.07631941,17.20006305,13.98715464,29.28062773,27.58838516,16.771732,17.24132904,18.33835484,31.97385894,26.89406708,22.65702019,40.57958899,22.68154595,22.25851469,34.14059364,24.62185974,18.45410594,34.65925446,13.65896095,14.43998433,19.41788635,26.15689062,28.25859367,22.24110207,43.51332163,30.95710783,29.96713481,64.13875802
278,Cre09.g399289,64.1576531,173.9068538,85.05837605,80.14965843,54.46283079,69.4896101,49.75327017,43.86854758,51.92925686,48.20576657,41.17174516,55.70976288,47.22820972,41.95032268,56.54480873,49.25959926,35.93013905,49.54471608,61.90125162,50.16860866,47.21803423,54.57355119,45.89798241,63.20553607,54.16825952,46.96814392,17.46448929,90.96083411,63.53774193,56.99215626,74.64824435,81.52215527,52.13248301,69.98762726,110.593475,76.46679837,60.296979,80.7406834,49.26416085,68.61470177,56.77214743,51.89859846,125.4926728,106.1681643,109.6963653,102.1552689,80.51219077,145.5973793
279,Cre09.g410450,3113.095291,2916.135213,3127.050113,2019.476231,1833.040408,2240.237081,2041.461902,1722.471985,1979.860491,2253.84092,2223.004553,2114.516721,2796.110945,2584.949878,2747.271635,2283.116473,4737.435164,4572.922545,1808.779137,4101.571586,4075.349415,1100.910552,3216.726387,3437.037139,25.91275446,62.91974737,372.2682686,14.2825814,32.22892993,194.7132259,17.41850249,5.700855915,14.09793638,9.244960112,3.149907012,12.84499683,8.771570239,5.02515971,7.146434134,10.66024104,2.755870199,9.942711708,62.36960963,20.25122487,62.28668435,2101.849205,2160.617444,1904.253177
280,Cre09.g411600,23.9093121,38.87684905,17.3407123,14.28608067,35.24113818,19.39113369,29.30239175,54.59832645,48.20910638,46.16868293,75.47763482,75.07098489,42.83637536,69.78348849,63.07027085,54.20785299,57.5303921,55.6208168,51.86599223,40.84351016,82.79852602,51.62200202,58.2870031,97.10514706,39.71945289,29.88182623,25.76522301,77.1107003,77.01505078,46.76428299,44.75818396,77.96609755,32.70438183,44.41677554,88.02029674,33.30817262,67.12949014,78.13221355,43.78061627,54.08200022,63.33149398,46.50064803,18.70278887,60.88186703,28.64474688,11.83502148,22.68131182,29.15982432
281,Cre09.g411950,46.33526529,24.89408038,19.76299524,18.54788628,21.54729265,17.56578422,32.27893375,25.76427074,30.83587289,38.84119006,34.52807383,52.6033022,49.43884282,42.63152816,93.5153412,71.33745025,68.63830977,50.58100509,66.56711703,56.44127467,58.10577656,59.34365643,62.85026462,66.14021793,72.94962332,101.9820521,105.4978872,85.83707118,92.74711328,115.8710728,66.27227257,49.79334089,66.41139558,67.44000361,66.95973291,69.84017218,53.45854258,63.25982871,84.8064516,39.54835806,56.26272285,53.84164996,28.24692722,31.66103717,37.56583612,24.45161082,25.76689116,19.37377602
282,Cre09.g413050,211.0315975,270.8940324,281.6705329,247.328208,208.5191819,270.5996312,180.5562857,155.4102532,202.3062553,169.3137228,120.2712403,262.8306352,118.5553691,127.7164394,251.9383893,122.7330397,144.1629635,156.7360825,172.4646852,166.1408171,189.5596765,193.4041848,208.9962752,187.9901109,134.4473166,171.683626,169.4658113,140.3148278,105.9602223,105.1582936,119.3241489,132.3580088,121.382142,108.3410039,118.5858866,165.9517065,110.8620203,111.9578514,158.9893241,62.69295706,91.86891858,123.1100472,171.7106051,88.26701219,208.5659381,285.0281644,249.5997025,258.0336953
283,Cre10.g421021,14.20531681,9.949672603,9.785968342,10.11280659,10.78652052,7.355480361,9.170765637,12.72330431,9.670458212,9.616068868,8.882065958,20.12779,17.85568335,19.76882467,19.9077159,24.56021923,34.33172366,15.19198276,11.71042033,19.8235498,20.0584842,12.36293587,27.63328553,22.61654902,24.08183741,18.32755656,27.75798607,33.24119023,34.48339401,32.59787361,16.22666861,8.93944778,12.68957802,5.921666955,9.412392374,7.656555551,7.777954771,7.675927459,8.524588072,6.738867831,9.409077686,8.977562504,28.46346722,6.343273562,18.77957571,10.67129645,9.310966741,16.53096158
284,Cre10.g421550,11.6411294,7.397327139,9.680258248,5.853221785,17.24837281,9.223938504,20.18577314,26.82942008,26.373526,18.11011558,27.48883973,22.64868544,19.99287696,25.61961776,46.98192645,39.29531412,24.17114485,25.29205382,34.27790493,18.88364908,29.1318608,34.52295644,17.45952754,32.84630854,11.55981475,0.514992866,9.579637146,11.88573318,27.7713452,8.636805504,24.69270042,19.90968916,20.20255439,37.85997234,19.31922145,16.08932619,30.18401603,22.14451635,23.06613567,37.70579802,25.41914843,32.27774039,6.479086254,18.70378376,19.78168543,9.570302481,8.262756614,9.703715923
285,Cre10.g430750,324.1357428,479.3391787,336.5383478,286.7054845,282.9128464,341.0157625,427.4270183,411.0908043,462.7933949,519.2296988,472.2181078,584.7085059,614.6157219,575.4878805,668.9092954,482.8771887,611.2026306,740.2236598,580.7293934,697.888739,787.9663271,617.504857,740.9860525,938.6471955,440.2119919,839.9617645,436.6125587,411.6632509,375.5263486,463.6875826,364.0426787,355.2195191,265.4531208,369.3206182,335.0732529,215.6473943,227.6206476,235.3855881,220.0355988,177.6932903,202.6066858,190.9557844,289.6224669,250.5956608,239.158247,242.550501,243.4062644,271.6424625
286,Cre10.g433350,394.8390855,454.8724543,366.7447928,871.6562138,641.9243396,789.3534014,695.3723541,882.2276017,994.0295027,871.4391732,873.3973173,1310.437779,813.8756703,1097.881407,1464.89149,828.9667298,757.4485741,1019.337019,1068.020262,1027.04144,1411.292037,1305.04434,1119.748617,1691.062683,798.7726928,2751.865169,1541.412361,631.5935831,1016.643429,940.9317664,302.6598542,420.2372454,361.7085105,324.598722,515.9757656,372.7147533,488.3082532,550.4093649,478.5408643,482.8745439,577.9105873,643.8389742,383.7312632,617.7942744,628.5735338,512.8130917,672.4055399,693.6399288
287,Cre10.g435450,117.9008709,90.99820889,84.91768103,104.6052817,108.3656641,106.5363015,102.190645,120.4175335,113.4153341,106.1147027,101.5302061,150.1694799,95.04699647,92.50868861,171.3788244,84.66575574,90.54633491,99.09712591,130.0146855,133.753991,162.2355955,125.3694815,146.0469443,177.5741875,156.4618455,352.2834707,216.1498061,169.1815854,98.75775152,119.3895906,74.95733761,73.97391155,84.50603771,118.2413921,79.49548496,88.47393761,140.0605468,167.903524,135.969181,83.92528169,148.1810771,166.9838833,85.74607942,104.3439675,122.5654633,80.84018211,78.38824072,80.51636283
288,Cre10.g438850,99.29194734,193.8390043,90.03828272,283.8210807,192.2646829,336.4683055,221.8401589,274.2740509,376.2219489,269.788819,177.1875704,537.1380844,214.6411865,276.423371,485.6416537,147.2238151,162.8133154,241.6600485,258.8383944,271.6773944,370.9721051,204.768836,232.5598368,518.2798164,158.8459987,180.071199,295.1938003,184.46079,144.6444004,295.687246,146.26228,220.5276973,200.3506969,79.54637064,159.7236467,149.7821669,105.9899561,169.8860978,103.4750699,44.32154659,93.03159146,94.31364111,78.22423648,80.9983022,109.7220035,134.0993548,143.374836,182.4249575
289,Cre10.g441300,203.9539202,576.6034887,418.4847952,348.9923084,252.3184568,376.2437564,274.4916545,243.4456537,333.8699058,253.0989027,236.4201685,310.0187741,246.8562452,220.5560886,333.5491666,175.9906226,261.7511648,254.8289478,231.2725639,303.9793786,287.5706968,227.8315467,285.1694538,270.5443192,154.7256564,239.2709945,194.7529736,173.6647433,161.6754469,181.5170182,144.4819307,200.5961232,138.465371,140.8882451,201.2266404,164.2814829,133.2409078,171.3599414,138.7520118,146.765339,177.6401935,186.5598332,457.5136226,321.2894173,456.6042217,464.8515645,319.8051273,638.4172742
290,Cre10.g453500,11.02326774,19.29559709,21.5604299,34.91455067,33.11234109,33.33981767,34.02105323,43.41826384,37.49536686,42.86124386,28.70191524,38.77992194,31.69197575,31.7110659,39.09685741,29.48233265,40.31877085,38.42430252,17.6380712,40.68557269,40.95565291,24.81451537,31.78667055,49.55115243,4.362545039,8.723115706,9.598111727,0.106203345,19.01821047,6.083448304,4.992163612,0.040665015,0.222465946,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,2.932721538,0,0,5.701728267,0,5.939726036,21.28581869,18.58916441,25.24548661
291,Cre10.g454850,9.928729124,2.331714134,3.749370514,5.645920309,4.520172068,0,10.17672192,6.947965837,8.222789606,6.931361314,9.141634772,8.69997609,11.38105732,7.548290972,15.98239134,18.79237226,14.92239608,12.14580606,5.859172304,9.382475732,8.322404064,11.49229933,15.203542,6.680055793,8.640984853,0.284534174,0.491706527,6.591013106,28.74574426,10.09211937,9.906337015,12.12483975,12.49515638,0.111747616,8.862739263,0.298505438,12.66448468,8.457198437,10.07198913,12.58055474,9.256284979,8.912609906,4.655588565,10.31244885,7.906551833,5.207930935,0.012050088,0
292,Cre10.g460400,127.5459537,105.1060148,135.3146967,85.9527078,99.48763873,84.26397092,86.65199168,75.39121634,74.22108525,74.73788104,64.47005644,61.12714647,52.06169811,64.5849124,51.2623407,70.33283864,69.25239118,73.81999417,62.07321373,55.4073853,66.57145877,53.59608167,57.54098868,60.70780316,0.100421131,3.952503553,0.225891656,2.24484327,11.71828711,5.728374394,29.3672253,36.35134148,32.64491552,32.75544411,39.82570553,49.43222364,53.5011039,37.35347145,69.03700484,61.79528361,59.79437978,76.32475009,55.67048264,53.10699419,48.41920414,98.94473959,107.2472539,99.91110413
293,Cre11.g467577,56.24173145,159.79681,67.02629284,77.1543326,41.83847978,67.6737645,35.85253945,47.37741048,40.5042382,27.94430008,33.84001392,45.96866534,32.28178662,36.78668129,60.99124575,33.85326011,32.97160006,39.43196772,32.30082603,35.5312371,40.8425805,33.46499808,38.92804785,46.89061555,30.78560776,28.3535605,30.67006068,38.55813733,41.66568231,24.80593549,44.61232306,74.63631116,25.82852466,52.25128349,71.74265621,21.49727032,38.88104611,62.86942771,33.58130019,33.77605427,48.68408654,32.1605399,98.17668216,84.79132899,65.20748429,72.45202914,75.33926967,134.9515633
294,Cre11.g467581,128.3888073,309.6086601,91.54760626,187.6573838,140.3851937,216.9163052,104.7514352,188.8274701,233.5769501,188.2223009,176.6872252,320.1401881,217.2773469,271.4325019,345.1398248,196.3571271,298.8859092,258.8818076,185.5854123,367.6687881,365.918751,232.535887,368.3145831,481.8482235,438.7602887,846.9183003,345.5308359,379.4614898,440.4022508,263.042725,124.3171183,309.3178083,96.98109196,101.5779977,279.3592783,72.01096357,142.0311713,197.4448023,63.12201618,83.99022566,106.0862016,99.53289433,231.1868153,184.441298,163.0520308,167.1378525,180.5342651,311.515419
295,Cre11.g476200,179.303318,310.0813886,119.2806638,166.715428,130.5643445,189.1020292,113.2204641,134.5085736,139.8562739,98.24178132,110.8004475,133.8904424,103.3721824,105.5730417,131.9960793,87.29966777,77.77408092,97.07207519,80.56252615,75.27225915,104.138336,74.61964135,72.4007929,126.646168,131.597814,197.1543625,104.8264165,159.6263819,155.6956259,92.13544193,127.8113716,216.8577645,75.24697054,124.5439153,207.5660478,88.18953399,152.7245439,198.1186799,95.49957865,90.72646267,148.5113112,108.4149659,196.2565315,175.1628699,144.2739909,161.8159482,198.0350762,273.6454217
296,Cre11.g481800,46.72790108,91.61031893,58.2645377,37.88926818,35.73961211,46.39706887,33.1844437,22.42500583,38.65206864,33.45183002,27.15286065,32.76704915,28.31197477,29.94186751,45.09027923,27.14391188,24.31093623,27.30253364,30.86387985,23.01021281,22.31096752,23.92589425,22.96338164,27.31712005,49.6280243,44.86865766,56.54405078,37.55887403,47.86801736,34.93211047,38.52282376,25.53997455,39.14113205,22.17750465,25.46252412,25.73496271,28.16339033,43.78068696,42.54792197,54.06158594,36.77662197,88.24947959,85.70612805,109.9003755,154.2068787,63.80153713,37.21314008,80.59213454
297,Cre12.g489000,163.5614308,67.11307883,138.8915961,297.0697731,192.2554007,335.5259828,247.0616537,114.8190599,233.2181417,133.7118178,88.99937455,127.6536149,73.70278257,38.30103513,65.5965638,151.4587744,97.50897413,68.79770531,193.4818209,93.07351559,81.79958683,275.0390453,121.8819938,123.0215578,210.3393491,146.8104652,77.52933359,247.3120984,161.7042147,89.36995673,180.289649,78.53967698,46.51823031,230.874477,70.7756001,34.34046468,163.6387386,69.95315988,21.96409496,48.40478808,31.91125572,15.84387598,20.68243005,32.70599975,24.70307245,128.7755825,198.9435084,109.5552092
298,Cre12.g495100,7.397120547,3.308859636,0.14176204,2.167522942,4.503254973,4.655050794,6.431794045,8.804608166,5.08119129,9.278779187,10.00645196,6.392171941,18.03947689,7.42756114,21.8427751,21.99701179,26.14511657,20.23293688,21.83027564,21.93535514,19.87499599,19.10819617,29.38084604,20.85028972,45.77224437,54.58395254,49.32598017,62.10623156,60.186141,39.31348523,76.86467245,145.2061924,67.02792084,96.52511243,123.2617045,76.92835482,66.12301957,93.59226892,60.56406793,32.7876882,44.46568599,48.51624605,20.69588177,30.83600675,22.72460553,3.163806085,3.081698685,0
299,Cre12.g501600,945.7535822,927.0545542,702.0041951,1024.925413,773.5129895,1177.655906,733.2101873,697.111946,1000.982183,640.3262028,651.7916266,815.016691,558.1254436,645.1500866,761.8717921,663.8107428,627.7339122,600.6977993,894.1340743,752.243524,734.4242786,959.4492907,830.3862888,832.33113,1985.111687,2957.625183,3001.626609,1465.220072,786.3035367,1153.951014,1115.470672,968.9233926,1309.741367,661.6712575,807.2534657,980.6242886,529.1261523,710.4632261,703.5419702,347.6374015,512.8058923,461.7541872,606.4450776,653.1115357,684.8948284,674.4738732,793.0915057,897.3672995
300,Cre12.g510200,261.9713773,285.9209548,267.3936131,200.032589,193.4115263,195.4728872,284.665137,273.5643155,277.8648708,317.8511113,285.2776747,329.7035173,354.7173487,308.3166988,328.1544062,279.3175489,444.4506479,475.2749177,388.7624756,526.4952493,471.1655459,321.6120802,529.6545204,468.8132273,242.9308397,410.0208352,181.390882,304.4641917,341.2791147,279.8015243,199.9953388,355.8443229,129.5014301,209.332526,289.5724215,172.7846644,200.3610979,288.8267028,172.1791293,187.3476568,262.2724093,161.1791473,145.1604246,238.7281741,148.2267652,205.2699478,191.8351178,190.1264774
301,Cre12.g514400,8.542207039,2.414055151,0.142585147,1.400674641,3.60757033,3.727615108,3.750554979,0,2.27746752,2.921597175,0,3.542869318,6.584510598,4.21254848,5.804292852,132.5151829,458.0477155,121.3977265,171.9738922,879.0869899,129.5618214,320.5489267,1747.413183,302.7661488,1873.767006,3724.779709,1468.274057,2026.065181,2260.219796,1575.032454,1207.148067,1761.7455,946.009441,422.3120716,826.6559538,437.2147993,15.51144912,23.93549686,34.72861266,5.822976366,3.885241222,1.706214272,0,2.79678441,4.95399385,4.194094981,2.065127471,0
302,Cre12.g517350,429.039736,359.9569468,529.4457809,420.1913903,396.6677898,427.1104989,524.2946025,405.4973123,418.1575901,489.0223484,455.8691435,396.5362063,539.9342505,455.287186,394.227252,489.7808061,628.0067952,555.1861956,538.001973,605.9099191,498.4122587,532.3634883,598.618012,470.757025,862.1293933,1119.265771,1192.973828,918.5018192,417.6350312,802.0244313,517.2520997,487.8610333,741.0338798,427.9211254,424.6613568,591.4909011,319.0127333,359.3239875,498.5961188,365.084493,356.611009,388.2398365,403.6794326,363.277581,467.4786295,420.1027392,351.7082286,373.4741601
303,Cre12.g521150,187.4754114,268.468372,264.7454639,474.5376741,415.4371383,466.0223538,631.0835044,517.8880687,614.4569703,722.8861167,708.9768841,719.1019263,971.7148401,940.6826083,946.3915409,804.9269142,1326.06781,1143.736934,809.6222709,1355.977722,1125.96558,898.0411537,1345.021355,1205.628886,1286.830151,1988.58599,1408.325917,1075.314664,1242.71186,1392.520964,608.6748125,790.9670938,635.2385185,349.0778432,563.3739479,477.0341669,272.3397051,326.1485473,319.6670779,187.3073361,258.7264916,269.9755849,537.7618849,322.2000198,437.8156334,286.1223008,258.8858793,290.0647191
304,Cre12.g522400,113.3902803,475.7327845,300.0066446,86.64842778,22.84501778,84.48033748,14.84599353,11.86259241,5.605286711,7.09955805,9.251561043,4.336663981,2.930926834,16.75818198,6.490088819,108.4640397,17.31271742,11.17043278,84.75352666,12.69257071,11.8444988,75.02257049,18.26543012,14.00439434,55.06062868,27.37576011,22.60165963,33.37468706,57.63199995,50.1289133,8.741569504,11.08756478,18.54585154,10.86883015,17.60101487,43.15215121,207.2185792,135.7226303,222.0506548,1125.290019,685.6088021,950.3519461,893.0970305,1314.701312,1244.273507,620.9611509,166.2040077,565.6324478
305,Cre12.g523000,8.997962518,36.00301071,54.78653557,4.73586284,1.705503052,4.655851885,4.526950154,4.49447002,12.54011018,3.29951229,4.037958854,8.44607609,4.802897724,5.10345124,7.566271252,4.92022405,7.000841843,12.11828825,2.479442625,6.27080495,9.348944718,0,8.10387732,7.171096055,10.08124974,19.33112364,30.13226599,8.714634177,17.71097358,23.72017134,9.308090704,36.07984887,21.91679462,9.624852588,21.31829007,23.62999462,8.682227839,24.05436868,31.76229006,5.694555709,21.05988188,33.53782803,0,27.07903101,42.5539167,3.163806085,3.081698685,0
306,Cre12.g538550,425.766526,597.6717866,698.7748394,953.5831311,840.795881,998.7646804,1221.609175,989.6692904,1105.5411,1162.057999,1158.264928,1081.170695,1161.743998,983.5274283,1112.191194,967.0102772,1214.727053,1176.097092,994.4187129,1161.719592,1026.986436,982.3480027,1213.9254,1071.796828,376.2322058,585.6692325,770.852491,266.1335,479.9490757,671.7832418,225.6613364,390.4811476,423.2672281,271.1202276,345.1580865,391.2629876,249.9620154,289.2688547,322.2061755,282.9600321,331.880258,328.1660929,367.8804352,316.7127038,355.7885606,690.2946469,710.5538603,522.82189
307,Cre12.g538801,4.538163445,16.09509651,14.37630071,3.976001674,0,4.688847777,2.724124365,5.671241015,2.891296668,2.1285152,4.334340389,0,0,0,1.755504748,5.988486438,4.687142469,4.049790589,2.312042015,2.097306441,2.49314023,2.892353865,2.699436925,0,8.984925601,0.42422582,7.628858963,17.20901429,15.77708519,28.97587742,17.6535701,29.87931451,56.38326413,10.77795658,19.50451026,27.7780498,12.61937539,12.69878227,23.41636069,41.51748157,43.59479786,45.74936189,53.73975606,59.65296048,55.34222616,25.50838214,15.52648139,30.1152844
308,Cre12.g550250,37.07964152,214.1158109,136.6260627,23.83645564,6.938786342,14.80708856,0,0,3.295372281,1.39E-17,1.39E-17,1.39E-17,0,2.569721041,5.189275488,39.10970036,8.15944433,6.096986863,12.05671324,0.034131242,0,20.37559727,0,0,1.39E-17,1.39E-17,1.39E-17,0.078054206,14.58788831,0.624920568,6.240245211,0.049877327,0.274389078,1.39E-17,1.39E-17,1.39E-17,3.805634946,16.09058423,44.46863025,675.2701605,211.5810737,546.1273009,394.0926077,680.2396607,671.0699186,178.5000603,62.00729771,154.2868187
309,Cre12.g556400,121.589807,88.51396125,70.57684164,124.1119089,112.7850831,118.5803621,134.5439304,120.2109404,120.0659415,127.8105157,120.7702253,114.5582969,147.5556722,153.838727,134.9624595,117.6008363,171.3138173,134.5038772,106.0001345,135.8055502,149.7761631,104.2743117,167.5260084,146.9879807,366.9370299,425.9852684,240.4656316,256.1893736,271.4459531,211.7120254,117.3361022,117.9382954,70.66688696,70.99661938,104.7740904,49.92967507,109.9748621,79.46532551,74.78105237,121.7251744,134.3677701,74.13679101,181.1968184,173.3814804,96.81808509,93.65235932,124.7328197,87.27039714
310,Cre12.g557300,260.5352155,843.644839,411.6781999,349.3373268,202.1156132,301.132597,219.1874301,236.6381019,257.0316847,257.3999643,213.9562548,327.5815294,214.1797825,194.7556211,319.5715973,227.2372106,188.7740664,234.6060077,225.3945819,228.8215772,264.3915092,261.4225548,215.0082553,253.4567762,646.38752,159.2414819,170.1304217,820.8577139,562.0928714,357.4347543,493.9566952,545.858112,198.8143086,475.410394,658.6141887,290.5184706,761.7127895,775.6835847,369.9537055,875.0811671,848.2071429,732.3567295,1227.16997,1165.564859,950.7236914,702.05276,409.5567674,1028.423558
311,Cre13.g562400,52.72796021,56.02275118,54.45375751,83.77563078,78.77733684,79.66094161,70.96535631,57.95145757,71.46711531,53.37789589,54.30211333,101.2933649,43.54678406,53.04186807,102.6950172,53.40914094,47.89242051,56.62554345,74.68619726,68.97140367,72.28430564,60.26651981,73.493233,81.84107841,140.9671177,148.482961,175.0366831,100.907956,104.9821416,187.7453393,59.84359632,59.65673458,76.74756583,34.01428374,46.61635721,61.24452105,56.40499792,43.35022246,81.66216285,35.66465068,51.39819241,65.66213643,67.91634493,46.43033261,85.01862663,56.41088541,69.06657335,55.27416782
312,Cre13.g566200,74.01177743,138.8273659,38.30784037,45.49060139,57.36712865,56.5426458,58.80870276,92.31685584,80.42446168,98.36692466,121.7912607,103.9320706,97.72427396,110.0315016,101.9019827,109.1827912,135.6266812,128.4285385,130.0917717,171.2922224,155.403774,157.9402114,183.2832172,194.4784943,187.6589882,294.1076129,88.35757568,336.2739854,220.9317184,118.3395494,352.8934151,473.9360109,108.9521435,368.1244346,428.8618683,101.4260401,327.8520427,425.1786281,100.6642603,149.6497248,282.2963282,117.1267717,114.1539435,141.8029993,66.18022357,73.48461679,72.24045429,119.4073466
313,Cre13.g567250,29.31109641,33.35116464,44.44286423,41.78957082,50.25832293,37.91706375,47.97854919,37.58045145,39.70407519,45.05607186,32.08522222,35.88766984,39.18826474,32.52671746,38.99994583,28.74048554,33.97721532,30.34045707,34.47500425,32.4011345,34.06834411,28.69740252,31.86731205,34.29826021,17.89088551,9.096835913,1.18100932,26.78589454,19.28331736,31.47486492,29.26141194,23.32664412,41.81358834,29.25845117,34.71791885,44.8303074,33.08390366,29.03826002,30.07213669,36.7067434,35.81990956,34.03200007,32.98961093,28.8047991,42.51283686,39.30500328,37.11519147,27.12128704
314,Cre13.g568350,118.6895917,176.0307311,96.03531019,10.90349371,7.982239998,11.13901303,9.158908237,9.296908611,14.55192352,26.59042276,8.617747152,29.32264712,38.96981599,17.5302136,75.49705782,44.4096911,37.16959558,17.22222589,38.0681398,49.06694091,43.18788288,35.3604761,59.56397227,41.82606601,6.165151943,0.211133269,0.362473716,13.95696477,25.12167714,1.269280296,6.496565471,3.332001849,0.418039986,1.39E-17,1.39E-17,1.39E-17,3.925315022,0,0.106763711,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,15.87922422,6.239218944,13.59479079
